name,price,Aturan Pakai,Dosis,Efek Samping,Golongan Produk,Indikasi Umum,Kemasan,Komposisi,Kontra Indikasi,Manufaktur,No. Registrasi,Perhatian,uses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sildenafil Citrate 50 mg 4 Tablet,Rp96.500 - Rp168.500,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, aritmia yang mengancam nyawa dalam 6 bulan terakhir. Hipertensi (TD>170/110) atau hipotensi (TD<90/50) saat istirahat. Riwayat gangguan;SILDENAFIL CITRATE merupakan obat yang digunakan untuk mengobati gangguan fungsi seksual pada pria, yaitu disfungsi ereksi Obat ini bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viagra 50 mg 1 Tablet,Rp156.800 - Rp164.900,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, yaitu disfungsi ereksi Obat ini bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ericfil Tablet 100 mg,Rp77.100 - Rp104.000,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, 1 Strip @ 4 Tablet salut selaput;Sildenafil citrate 100 mg;Pasien yang menggunakan nitrat organik, baik secara teratur dan atau kadang-kadang. Hipersensitifitas.;Novell Pharmaceutical Laboratories;BPOM: DKL1333528917A1;HARUS DENGAN RESEP DOKTER. Pria yang tidak dianjurkan melakukan hubungan kelamin dikarenakan keadaan jantung dan pembuluh darah mereka. Pasien yang menderita infarksi miokardial, stroke, aritmia yang mengancam kehidupan dalam waktu 6 bulan. Pasien dengan hipotensi pada saat beristirahat (tekanan darah kurang dari 90/50) atau hipertensi (tekanan darah lebih dari 170/110). Penyakit gagal jantung atau arteri koroner menyebabkan angina tidak stabil. Retinitis pigmentosa.;ERICFIL merupakan obat yang digunakan untuk mengobati disfungsi ereksi Ericfil mengandung Sildenafil citrate adalah inhibitor selektif dari siklik guanosin monofosfat (cGMP) -spesifik phosphodiesterase tipe 5 (PDE5) Obat ini menghambat fosfodiesterase tipe-5 (PDE-5) yang bertanggung jawab pada proses degradasi siklik guanosin monofosfat (cGMP) di corpus cavernosum Penghambatan PDE-5 meningkatkan cGMP yang menghasilkan relaksasi sel otot polos pembuluh darah paru Sildenafil citrate cepat diserap setelah pemberian oral, dengan bioavailabilitas absolut sekitar 41% Obat ini dimetabolisme di hati (terutama oleh enzim sitokrom P-450 3A4) dan diubah menjadi metabolit aktif dengan sifat yang mirip dengan Sildenafil citrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cialis Tablet 10 mg,Rp197.300 - Rp203.500,Diberikan sebelum atau setelah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Disfungsi ereksi: 1 kali per hari,,,,,,,,,,, nitrat organik, atau nitrit organik dalam bentuk sediaan apapun: pria yang tidak dianjurkan untuk melakukan hubungan seks akibat penyakit KV tidak stabil yang dideritanya;;;;CIALIS 10 MG merupakan obat dengan kandungan Tadalafil Tadalafil digunakan untuk mengobati disfungsi ereksi dan dapat juga digunakan untuk mengobati penderita pembesaran prostat jinak (BPH), hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru-paru Obat ini bekerja dengan cara melemaskan otot pembuluh darah dan meningkatkan aliran darah ke area tertentu dari tubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ericfil 50 mg Odf,Rp36.500 - Rp44.400,Cara penggunaan Ericfil ODF: 1. Buka kemasan dari bagian atas. 2. Tarik kemasan secara perlahan. 3. Letakan ODF di atas lidah dan biarkan larut,,,,,,,,,,,, hipotensi (tekanan darah <90/50 mmHg), riwayat stroke atau infark miokard, dan kelainan retina degeneratif herediter misalnya: retinitis pigmentosa.;Novell Pharmaceutical Laboratories;BPOM: DKL2233554519A1;Hati-hati penggunaan obat in pada pasien dengan riwayat gangguan kardiovaskular, pasien hipotensi akibat nitrate, pasien dengan riwayat stroke.;ERICFIL 50 MG ODF merupakan obat yang digunakan untuk mengobati gangguan fungsi seksual pada pria (disfungsi ereksi) Obat ini mengandung Sildenafil Citrate, yaitu suatu zat yang termasuk ke dalam golongan PDE-5 Inhibitor yang bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual Ericfil memiliki bentuk sediaan Oral Dissolving Film (ODF) Bentuk sediaan ODF ini, memiliki bentuk yang tipis dan fleksibel, sehingga memudahkan dalam penyimpanan dan nyaman digunakan oleh pasien yang mengalami kesulitan menelan tablet Selain itu, bentuk sediaan ODF mudah untuk menempel pada rongga mulut, cepat terdisolusi (larut) tanpa menggunakan air, dan rapid release,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sildenafil Citrate 100 mg 4 Tablet,Rp124.400 - Rp248.700,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, aritmia yang mengancam nyawa dalam 6 bulan terakhir. Hipertensi (TD>170/110) atau hipotensi (TD<90/50) saat istirahat. Riwayat gangguan;SILDENAFIL CITRATE merupakan obat yang digunakan untuk mengobati gangguan fungsi seksual pada pria, yaitu disfungsi ereksi Obat ini bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cialis 5 mg 14 Tablet,Rp697.000 - Rp716.000,Diberikan sebelum atau setelah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Disfungsi ereksi: 1 kali per hari,,,,,,,,,,, tekanan intraokular, reaksi hipersensitif. Reaksi hipersensitif (termasuk ruam), priapisme, mata merah nyeri.;Obat Keras (Merah);INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Pengobatan ketidakmampuan mencapai atau mempertahankan ereksi dengan baik untuk berhubungan seksual (disfungsi ereksi) pada pria dewasa, mengobati penderita pembesaran prostat jinak (BPH) dan hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru-paru.;Dus, 2 Blister @ 14 Tablet Salut;Tadalafil 5 mg;Dikontraindikasikan pada terapi dengan nitrat;;;;CIALIS 5 MG merupakan obat dengan kandungan Tadalafil Tadalafil digunakan untuk mengobati disfungsi ereksi dan dapat juga digunakan untuk mengobati penderita pembesaran prostat jinak (BPH), hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru-paru Obat ini bekerja dengan cara melemaskan otot pembuluh darah dan meningkatkan aliran darah ke area tertentu dari tubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozgra 50 mg Tablet,Rp69.500,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, memiliki riwayat stroke atau sedang menderita infark miokard, pasien yang memiliki gangguan retina degenarif herediter, pasien dengan hipotensi, penderita kerusakan hati berat, hipertensi, pasien dengan gangguan paru-paru dan diabetes.;Pharos;BPOM: DKL1121635217A1;HARUS DENGAN RESEP DOKTER.;ROZGRA 50 MG TABLET mengandung Sildenafil citrate, golongan inhibitor selektif (cGMP) Obat ini digunakan untuk mengatasi masalah disfungsi ereksi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viagra 100 mg 1 Tablet,Rp196.100 - Rp237.900,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, yaitu disfungsi ereksi Obat ini bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cialis Tablet 20 mg,Rp245.800 - Rp252.500,Diberikan sebelum atau setelah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Disfungsi ereksi: 1 kali per hari,,,,,,,,,,, gangguan fungsi jantung, infark miokard akut, stroke, aritmia, angina tidak stabil, gangguan fungsi ginjal, penggunaan bersamaan dengan obat golongan nitrat, NOS, dan guanylate cyclase stimulator.;Pyridam Farma;BPOM: DKI1973401817D1;HARUS DENGAN RESEP DOKTER. Konsultasikan pada dokter anda apabila memiliki kondisi sebagai berikut: Retinitis pigmentosa, Aortic stenosis, Hyperthrophic obstructive cardiomyopathy, deformasi penis, anemia bulan sabit, Myeloma multiple, leukemia, gangguan perdarahan, tukak lambung, gangguan ginjal dan hati, kehamilan dan menyusui.;CIALIS 20 MG merupakan obat dengan kandungan Tadalafil Tadalafil digunakan untuk mengobati disfungsi ereksi dan dapat juga digunakan untuk mengobati penderita pembesaran prostat jinak (BPH), hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru-paru Obat ini bekerja dengan cara melemaskan otot pembuluh darah dan meningkatkan aliran darah ke area tertentu dari tubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shen Nong Si Winter Medicated Oil 12 ml,Rp29.900 - Rp33.800,Oleskan secukupnya pada bagian yang yeri/sakit,,,Herbal,Membantu meredakan sakit kepala,,,,,,,, nyeri akibat encok, keseleo, nyeri sendi dan sakit pada otot pinggang Four Season Medicated Oil Winter memiliki aroma yang lebih soft dan sejuk dibandingkan dengan Four Season Medicated Oil (Kemasan Hijau) karena mengandung Essential Fragrant Oil yang aromanya dapat membantu melegakan pernapasan, menenangkan pikiran, dan meredakan mual akibat mabuk perjalanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shen Nong Si Winter Medicated Oil 20 ml,Rp28.500 - Rp47.100,Oleskan secukupnya pada bagian yang yeri/sakit,,,Herbal,Membantu meredakan sakit kepala,,,,,,,, nyeri akibat encok, keseleo, nyeri sendi dan sakit pada otot pinggang Four Season Medicated Oil Winter memiliki aroma yang lebih soft dan sejuk dibandingkan dengan Four Season Medicated Oil (Kemasan Hijau) karena mengandung Essential Fragrant Oil yang aromanya dapat membantu melegakan pernapasan, menenangkan pikiran, dan meredakan mual akibat mabuk perjalanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shen Nong Si Winter Medicated Oil 40 ml,Rp56.700 - Rp77.200,Oleskan secukupnya pada bagian yang yeri/sakit,,,Herbal,Membantu meredakan sakit kepala,,,,,,,, nyeri akibat encok, keseleo, nyeri sendi dan sakit pada otot pinggang Four Season Medicated Oil Winter memiliki aroma yang lebih soft dan sejuk dibandingkan dengan Four Season Medicated Oil (Kemasan Hijau) karena mengandung Essential Fragrant Oil yang aromanya dapat membantu melegakan pernapasan, menenangkan pikiran, dan meredakan mual akibat mabuk perjalanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shen Nong Si Winter Medicated Oil 6 ml,Rp15.000 - Rp20.500,Oleskan secukupnya pada bagian yang yeri/sakit,,,Herbal,Membantu meredakan sakit kepala,,,,,,,, nyeri akibat encok, keseleo, nyeri sendi dan sakit pada otot pinggang Four Season Medicated Oil Winter memiliki aroma yang lebih soft dan sejuk dibandingkan dengan Four Season Medicated Oil (Kemasan Hijau) karena mengandung Essential Fragrant Oil yang aromanya dapat membantu melegakan pernapasan, menenangkan pikiran, dan meredakan mual akibat mabuk perjalanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siang Pure Oil 25 ml,Rp92.700 - Rp93.600,Oleskan pada bagian yang membutuhkan,Sesuai kebutuhan,,Herbal,Membantu meredakan:1. Hidung tersumbat2. Sakit kepala / pusing / mabuk perjalanan3. Sakit gigi,Botol @ 25 ml,,,Sentosa Karya Gemilang,BPOM: QI226020511,,Siang Pure Oil merupakan minyak gosok yang diramu berdasarkan peradaban China kuno yang digunakan untuk membantu melancarkan sirkulasi darah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siang Pure Oil 3 ml,Rp19.700 - Rp20.100,,,,Herbal,Membantu meredakan: 1. Hidung tersumbat 2. Sakit kepala / pusing / mabuk perjalanan 3. Sakit gigi,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siang Pure Oil 7 ml,Rp32.100 - Rp34.800,Oleskan pada bagian yang membutuhkan,Sesuai kebutuhan,,Herbal,Membantu meredakan: 1. Hidung tersumbat 2. Sakit kepala / pusing / mabuk perjalanan 3. Sakit gigi,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wan Ji You All Season Medicated Oil 25 ml,Rp30.400 - Rp36.400,Hanya untuk pemakaian luar. Gosokkan pada bagian tubuh yang sakit.,Sesuai kebutuhan,,Herbal,Membantu meredakan sakit kepala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan Baiyao Aerosol 50 g,Rp61.800 - Rp96.100,Untuk pemakaian luar. Kocoklah dahulu sebelum disemprot dan semprot dengan posisi botol dalam keadaan tegak (tidak terbalik) dengan jarak semprot 5-10 cm. Disemprotkan pada bagian yang sakit,,,,,,,,,,,, keseleo, serta mengurangi nyeri otot, sendi dan rematik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan Baiyao Aerosol 85 g,Rp101.900 - Rp122.700,Untuk pemakaian luar. Kocoklah dahulu sebelum disemprot dan semprot dengan posisi botol dalam keadaan tegak (tidak terbalik) dengan jarak semprot 5-10 cm. Disemprotkan pada bagian yang sakit,,,,,,,,,,,, keseleo, serta mengurangi nyeri otot, sendi dan rematik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zheng Gu Shui 30 ml,Rp24.100 - Rp52.500,Dioleskan atau disemprotkan pada bagian yang sakit.,Sesuai kebutuhan.,,Herbal,Sebagai minyak gosok atau minyak urut untuk membantu meredakan pegal linu,,,,,,,, melancarkan sirkulasi darah, dan meredakkan kelelahan sebelum dan setelah berolahraga serta aktivitas fisik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urispas 200 mg 10 Tablet,Rp61.600 - Rp100.400,Dikonsumsi pada perut kosong (1 atau 2 jam sebelum/sesudah makan),PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa dan anak berusia lebih dari 12 tahun : 3-4 kali sehari 200 mg.,Mual,,,,,,,,,, prostatitis, uretritis, uretrosistitis, uretrotrigonitis;Dus, 3 Blister @ 10 Tablet Salut Selaput;Flavoxate HCl 200 mg;Penderita yang memiliki riwayat alergi terhadap flavoksat atau komponen obat, mengalami penyumbatan pada saluran kemih bagian bawah, gangguan menelan seperti akalasia, obstruksi pada lambung, pendarahan pada lambung dan usus.;Indofarma;BPOM: DKL9620920417A1;HARUS DENGAN RESEP DOKTER. Hindari menyetir kendaraan, mengoperasikan mesin, atau melakukan aktivitas yang memerlukan kesadaran dan pandangan yang jelas pada saat menggunakan obat. Hindari melakukan olahraga, berendam di air panas, atau melakukan aktivitas yang menghasilkan banyak keringat pada saat menggunakan obat. Hati-hati penggunaan obat pada pasien yang diduga memiliki penyakit glaukoma. Hati-hati penggunaan obat pada pasien lanjut usia dan anak <12 tahun karena lebih sensitif terhadap efek samping terutama kebingungan dan mengantuk. Hamil dan menyusui. Kategori Kehamilan : B;URISPAS 200 MG merupakan obat yang di gunakan untuk mengatasi gejala yang timbul pada pada saluran kemih seperti disuria, urgensi, nokturia, inkontinensia dan nyeri kandung kemih yang disebabkan oleh peradangan atau infeksi pada saluran kemih Urispas mengandung Flavoxate yang merupakan amina tersier dengan efek relaksan langsung pada otot polos melalui penghambatan fosfodiesterase, sehingga mengurangi gejala yang terkait dengan spastisitas kandung kemih Ini juga memiliki efek antimuskarinik Dengan mekanisme kerjanya tersebut maka Flavoksat dapat membantu mengurangi terjadinya kebocoran urin, mengurangi perasaan untuk segera buang air kecil, mengurangi frekuensi ke kamar kecil, dan mengurangi rasa sakit yang timbul pada kandung kemih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prorenal 10 Tablet,Rp68.200 - Rp99.000,Sebaiknya diberikan bersama makanan : Berikan pd saat makan. Telan utuh.,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dws dg BB 70 kg Insufisiensi ginjal kronik 4-8 tabh 3 x/hr. Retensi yg terkompensasi 4-6 tab 3 x/hr dg nutrisi tinggi kalori rendah protein. Retensi yg tak terkompensasi 4-8 tab 3 x/hr dg nutrisi tinggi kalori rendah protein.,Dpt menyebabkan hiperkalsemia.,Obat Keras (Merah),INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Insufisiensi ginjal kronik dlm hubungan dg diet tinggi kalori rendah protein pd retensi yg terkompensasi atau tak terkompensasi,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ketosteril 10 Kaplet Salut Selaput,Rp97.000 - Rp103.100,Sesudah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Insufisiensi Ginjal Khronik : 3 x sehari 4-8 tablet,,,,,,,,,,,05 g.;Hiperkalsemia, gangguan metabolisme asam amino, hamil, anak.;Fresenius Kabi;BPOM: DKL1438000109A1;HARUS DENGAN RESEP DOKTER. Pemberian kalori pada penderita harus cukup. Periksa kadar kalsium serum secara periodik.;KETOSTERIL merupakan obat yang digunakan untuk terapi gangguan ginjal kronik sampai terapi untuk gejala gagal ginjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borobudur Kejibeling 100 Pil,Rp9.000 - Rp13.700,Dosis dapat ditingkatkan atau dikurangi sesuai kebutuhan. Selanjutnya minumlah secara teratur 1 kali sehari @ 2 kapsul. Dianjurkan minum air putih minimal 2.5 liter per hari.,5 kali sehari @ 2 kapsul.,-,Herbal,Membantu meluruhkan batu urin dan membantu melancarkan buang air kecil,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borobudur Keling Pil 100 Pil,Rp12.200 - Rp19.800,Sebelum atau sesudah makan,2 kali sehari @ 5 pil,,Herbal,Membantu meluruhkan batu oksalat dan membantu melancarkan buang air kecil,Botol @ 100 Pil,Sericocalyxcrispus Folium : 112.5 mg PhyllanthusniruriHerba : 67.5 mg Orthosiphonaristatus Folium : 45.0 mg,,Industri Jamu Borobudur,BPOM: TR202400071E,Hanya untuk penderita batu ginjal dan batu kandung kemih yang telah ditetapkan oleh dokter. Selama penggunaan konsultasikan pada dokter secara berkala. Bila tidak ada perubahan gejala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detrusitol 2 mg 14 Tablet,Rp156.800 - Rp270.900,Sebelum atau sesudah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. 2 x sehari 1 tablet,Mulut kering,,,,,,,,,, miastenia gravis, kolitis ulseratif berat, megakolon toksik.;Pfizer;BPOM: DKI0054200117B1;HARUS DENGAN RESEP DOKTER. Obstruksi kandung empedu yang merupakan risiko retensi urin, gangguan obstruksi gastrointestinal (saluran cerna), stenosis pilorus, penyakit ginjal dan hati, neuropati autonomik, hiatus hernia. Hamil dan laktasi. Dapat mengganggu kemampuan mengemudi dan m;DETRUSITOL 2 MG TABLET merupakan obat yang mengandung Tolterodine L-tartrate Obat ini digunakan untuk mengatasi kandung kemih overaktif dengan gejala urgensi, frekuensi atau inkontinensia urin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalitake Granul 5 g,Rp22.200,Saat perut kosong / sebelum makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa : 3-6 sachet perhari dalam 3-4 dosis terbagi. Tiap dosis dilarutkan dalam 30-50 mL air. Anak2 : 0.5 x dosis dewasa,Perforasi dan obstruksi usus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renalof 325 mg 30 Kapsul,Rp446.000,Berikan 1/2 jam sebelum makan.,1 kapsul tiap 8 jam.,,Herbal,Membantu mengeliminasi batu oksalat pada ginjal dan saluran kemih tanpa rasa nyeri.,Kapsul 325 Mg X 30,Agaropyron repens (Couch grass),,Tobbest Busindo,BPOM: TI174356941,,RENALOF 325 MG 30 KAPSUL merupakan obat golongan fitofarmaka yang digunakan untuk mengurangi rasa sakit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vesicare 5 mg 10 Tablet,Rp239.000 - Rp299.400,Sebelum atau sesudah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa dan lanjut usia : 1 kali sehari 1 tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cialis Tablet 10 mg,Rp197.300 - Rp203.500,Diberikan sebelum atau setelah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Disfungsi ereksi: 1 kali per hari,,,,,,,,,,, nitrat organik, atau nitrit organik dalam bentuk sediaan apapun: pria yang tidak dianjurkan untuk melakukan hubungan seks akibat penyakit KV tidak stabil yang dideritanya;;;;CIALIS 10 MG merupakan obat dengan kandungan Tadalafil Tadalafil digunakan untuk mengobati disfungsi ereksi dan dapat juga digunakan untuk mengobati penderita pembesaran prostat jinak (BPH), hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru-paru Obat ini bekerja dengan cara melemaskan otot pembuluh darah dan meningkatkan aliran darah ke area tertentu dari tubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harnal D 0.2 mg 14 Tablet,Rp227.100 - Rp357.900,Sesudah makan,,,,,,,,,,,, gangguan gastrointestinal, obstruksi nasal, edema, inkontinensia urin, rasa panas terbakar pada faring, kelel...;Obat Keras (Merah);Gangguan saluran kemih bagian bawah yang berhubungan dengan hiperplasia prostat jinak;Dus, 2 Blister @ 14 Tablet;Tamsulosin HCl 0.2 mg;Gangguan fungsi ginjal, insufisiensi hati berat. Pemberian bersama dengan vardenafil HCl.;Astellas;BPOM: DKI1029000481A1;HARUS DENGAN RESEP DOKTER. Gangguan ginjal, insufisiensi hati berat;HARNAL D 0 2 MG merupakan obat untuk mengatasi masalah buang air kecil di alami oleh pria dengan pembesaran prostat dan masalah sulit buang air kecil tersendat-sendat sehingga memberikan rasa tidak nyaman Harnal D mengandung Tamsulosin termasuk golongan alpha blocker, obat yang umumnya digunakan para pria untuk mengobati gejala pembesaran prostat (benign prostatic hyperplasia-BPH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viajoy Kaplet 100 mg,Rp99.600,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provera 10 mg 10 Tablet,Rp99.900 - Rp148.900,Bersama makanan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. 1 x sehari satu tablet,Mual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cygest Suppositoria 200 mg,Rp16.600 - Rp21.000,di masukan ke dalam vagina atau rektal,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Untuk mendukung fase luteal : 400 mg 2 kali sehari. Sindrom pra menstruasi : 200 mg per hari sampai dengan 400 mg 2 kali sehari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Genoclom 50 mg 10 Tablet,Rp180.000 - Rp215.100,Dikonsumsi bersamaan dengan makanan atau tidak,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Infertilitas anovulasi : 1 tablet/hari selama 5 hari. mulai pada hari ke-5 siklus haid. Jika tidak terjadi ovulasi,,,,,,,,,,, disfungsi tiroid, hamil & laktasi, pasien dengan penyakit hati, lesi organik, intrakranial.;Lapi Laboratories;BPOM: DKL0213310710A1;HARUS DENGAN RESEP DOKTER. Kemungkinan kehamilan ganda;GENOCLOM 50 MG adalah obat untuk meningkatkan kesuburan pada wanita dan pria Profertil mengandung clomiphene citrate di mana dapat berfungsi sebagai stimulan ovulasi oral yang bertindak sebagai modulator selektor estrogen selektif Senyawa ini mampu menstimulasi gonadotropin, hormon FSH, dan hormon LH, yang dapat membantu mematangkan folikel ovarium sehingga mendukung terjadinya ovulasi serta perkembangan corpus luteum yang dibutuhkan untuk terjadinya kehamilan Pada pria obat ini mempengaruhi produksi gonadotropinyang penting dalam pembentukan sperma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preabor 5 mg 10 Tablet,Rp43.200 - Rp53.300,Berikan bersama makanan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Ancaman abortus : 3 kali sehari 1 tablet selama 5 - 7 hari. Ancaman kelahiran prematur : Maksimal : 40 mg/hari. Abortus habitulasi : 1 - 2 tablet/hari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provula 50 mg 10 Tablet,Rp203.500 - Rp242.900,Sesudah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Oligosperma : 1x 1tablet/hari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
