name,price,Aturan Pakai,Dosis,Efek Samping,Golongan Produk,Indikasi Umum,Kemasan,Komposisi,Kontra Indikasi,Manufaktur,No. Registrasi,Perhatian,uses,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60
Tocef 200 mg 10 Tablet,Rp311.200 - Rp355.200,Dikonsumsi sebelum atau sesudah makan. Dapat diberikan bersama makanan untuk mengurangi rasa tidak nyaman pada saluran pencernaan.,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa dan anak-anak dengan berat badan sama dengan atau lebih dari 30 kg,,,,,,,,,,, (radang rongga gendang telinga), faringitis dan tonsilitis, bronkhitis akut dan kronis serta eksaserbasi (kumatnya penyakit atau gejala penyakit secara mendadak) akut;Dus, 1 Strip @ 10 Tablet Salut Selaput;Cefixime trihydrate 200 mg;Pasien dengan riwayat syok atau hipersensitif terhadap beberapa bahan dari obat ini.;Bernofarm;BPOM: DKL0802340309A1;HARUS DENGAN RESEP DOKTER. Hati-hati terhadap reaksi hipersensitif karena reaksi-reaksi seperti syok dapat terjadi. - Cefixime sebaiknya jangan diberikan kepada pasien yang masih dapat diobati dengan antibiotik lain. Jika perlu, harus diberikan dengan hati-hati. - Pasien dengan riwayat hipersensitif terhadap bahan-bahan dalam sediaan atau dengan antibiotik cephalosporin lainnya. - Cefixime harus diberikan dengan hati-hati kepada pasien-pasien berikut: 1. Pasien dengan riwayat hipersensitif terhadap penicillin. 2. Pasien dengan riwayat personal atau familial terhadap berbagai bentuk alergi seperti asma bronkial, ruam, dan urtikaria. 3. Pasien dengan gangguan fungsi ginjal berat. 4. Pasien dengan nutrisi oal yang rendah, yang sedang mendapatkan nutrisi parenteral, pasien usia lanjut atau yang dalam keadaan lemah. Pasien harus diamati karena dapat terjadi gejala-gejala defisiensi vitamin K. - Penggunaan selama kehamilan: Keamanan pemakaian cefixime selama masa kehamilan belum dibuktikan. Sebaiknya cefixime hanya diberikan bila manfaat terapeutik lebih besar dibandingkan risiko yang mungkin terjadi. - Penggunaan pada wanita menyusui: Belum diketahui apakah cefixime diekskresikan melalui air susu ibu. Oleh karena itu, sebaiknya tidak menyusui selama terapi dengan obat ini. - Penggunaan pada anak-anak: Keamanan dan efektivitas penggunaan cefixime pada anak-anak dengan usia kurang dari 6 bulan belum dibuktikan (termasuk bayi baru lahir dan prematur).;TOCEF 200 merupakan antibiotik yang mengandung Cefixime Cefixime adalah antibiotik golongan cephalosporin generasi ketiga Cefixime merupakan antibiotik yang memiliki spektrum luas, aktif terhadap bakteri gram negatif mapun gram positif Antibiotik ini digunakan untuk mengobati infeksi saluran kemih tanpa komplikasi, otitis media, faringiris dan tonsilitis, serta bronkitis akut dan kronis dengan eksaserbasi akut Obat ini bekerja sebagai bakterisidal dengan mekanisme kerja obat dengan cara mengikat satu atau lebih penicillin-binding proteins (PBP) yang menghambat transpeptidasi tahap terakhir dari sintesis peptidoglikan di dinding sel bakteri, sehingga menghambat biosintesis dan mencegah pembentukan dinding sel yang mengakibatkan kematian sel bakteri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yafix FC 100 mg 10 Tablet,Rp218.700 - Rp227.600,Dikonsumsi sebelum atau sesudah makan. Dapat diberikan bersama makanan untuk mengurangi rasa tidak nyaman pada saluran pencernaan.,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa dan anak-anak dengan berat badan sama dengan atau lebih dari 30 kg,,,,,,,,,,, (radang rongga gendang telinga), faringitis dan tonsilitis, bronkhitis akut dan kronis serta eksaserbasi (kumatnya penyakit atau gejala penyakit secara mendadak) akut;Dus, 3 Strip @ 10 Tablet salut selaput;Cefixime 100 mg;Pasien dengan riwayat syok atau hipersensitif terhadap beberapa bahan dari obat ini.;Yarindo Farmatama;BPOM: DKL0732711717A1;HARUS DENGAN RESEP DOKTER. Hati-hati terhadap reaksi hipersensitif karena reaksi-reaksi seperti syok dapat terjadi. - Cefixime sebaiknya jangan diberikan kepada pasien yang masih dapat diobati dengan antibiotik lain. Jika perlu, harus diberikan dengan hati-hati. - Pasien dengan riwayat hipersensitif terhadap bahan-bahan dalam sediaan atau dengan antibiotik cephalosporin lainnya. - Cefixime harus diberikan dengan hati-hati kepada pasien-pasien berikut: 1. Pasien dengan riwayat hipersensitif terhadap penicillin. 2. Pasien dengan riwayat personal atau familial terhadap berbagai bentuk alergi seperti asma bronkial, ruam, dan urtikaria. 3. Pasien dengan gangguan fungsi ginjal berat. 4. Pasien dengan nutrisi oal yang rendah, yang sedang mendapatkan nutrisi parenteral, pasien usia lanjut atau yang dalam keadaan lemah. Pasien harus diamati karena dapat terjadi gejala-gejala defisiensi vitamin K. - Penggunaan selama kehamilan: Keamanan pemakaian cefixime selama masa kehamilan belum dibuktikan. Sebaiknya cefixime hanya diberikan bila manfaat terapeutik lebih besar dibandingkan risiko yang mungkin terjadi. - Penggunaan pada wanita menyusui: Belum diketahui apakah cefixime diekskresikan melalui air susu ibu. Oleh karena itu, sebaiknya tidak menyusui selama terapi dengan obat ini. - Penggunaan pada anak-anak: Keamanan dan efektivitas penggunaan cefixime pada anak-anak dengan usia kurang dari 6 bulan belum dibuktikan (termasuk bayi baru lahir dan prematur).;YAFIX merupakan antibiotik yang mengandung Cefixime Cefixime adalah antibiotik golongan cephalosporin generasi ketiga Cefixime merupakan antibiotik yang memiliki spektrum luas, aktif terhadap bakteri gram negatif mapun gram positif Antibiotik ini digunakan untuk mengobati infeksi saluran kemih tanpa komplikasi, otitis media, faringiris dan tonsilitis, serta bronkitis akut dan kronis dengan eksaserbasi akut Obat ini bekerja sebagai bakterisidal dengan mekanisme kerja obat dengan cara mengikat satu atau lebih penicillin-binding proteins (PBP) yang menghambat transpeptidasi tahap terakhir dari sintesis peptidoglikan di dinding sel bakteri, sehingga menghambat biosintesis dan mencegah pembentukan dinding sel yang mengakibatkan kematian sel bakteri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Griseofulvin 500 mg 10 Tablet,Rp17.000 - Rp26.600,Sesudah makan atau bersama dengan susu,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa: dosis tunggal 500 mg per hari,,,,,,,,,,, 10 Strip @ 10 Tablet;Griseofulvin 500 mg;Porfiria, kerusakan selhati, lupus eritematosus, hamil.;Generic Manufacturer;BPOM: GKL1604526310A1* *) Obat ini merupakan obat Generik. Nomor Registrasi dapat berbeda sesuai dengan ketersediaan stock Apotek.;HARUS DENGAN RESEP DOKTER. Penggunaan jangka panjang, reaksi sensitivitas silang dengan penisilin, reaksi fotosensitivitas. Kategori kehamilan: X;GRISEOFULVIN 500 MG TABLET adalah obat anti fungi yang efektif terhadap berbagai jenis dermatofit seperti Trichophyton, Epidermophyton, dan Microsporum Griseofulvin bersifat fungisidal terhdapa sel muda yang sedang berkembang Obat ini digunakan untuk terapi infeksi pada kulit, kulit kepala, rambut, dan kuku yang gagal atau tidak dapat diobatidengan terapi topikal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasmin 21 Tablet,Rp251.900 - Rp304.700,Dikonsumsi dengan atau tanpa makanan. Konsumsi dengan waktu yang sama,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Mulai pada hari pertama menstruasi,,,,,,,,,,, 1 Amplop @ 1 Blister @ 21 Tablet Salut Selaput;Drospirenone 3 mg + Ethinylestradiol 0.03 mg;Adanya atau riwayat kejadian trombotik/tromboemboli vena atau arteri (misalnya, trombosis vena dalam, emboli paru, infark miokard), atau kecelakaan serebrovaskular. Adanya atau riwayat prodromi trombosis (misalnya, serangan iskemik transien, angina pektoris). Riwayat migrain dengan gejala neurologis fokal. Diabetes mellitus dengan keterlibatan pembuluh darah. Adanya faktor risiko berat atau multipel untuk trombosis vena atau arteri juga merupakan kontraindikasi (lihat Peringatan). Penyakit hati berat selama nilai fungsi hati belum kembali normal. Insufisiensi ginjal berat atau gagal ginjal akut. Adanya atau riwayat tumor hati (jinak atau ganas). Diketahui atau diduga keganasan yang dipengaruhi steroid seks (misalnya, organ genital atau payudara). Pendarahan vagina yang tidak terdiagnosis. Diketahui atau diduga hamil. Hipersensitivitas terhadap Yasmin atau salah satu eksipien.;Bayer Indonesia;BPOM: DKI0768203717A1;HARUS DENGAN RESEP DOKTER. Pemeriksaan/Konsultasi Medis: Riwayat medis lengkap dan pemeriksaan fisik harus dilakukan sebelum memulai atau mengembalikan penggunaan COC, dipandu oleh kontraindikasi (lihat Kontraindikasi) dan peringatan (lihat Peringatan), dan harus diulang secara berkala. Penilaian medis berkala juga penting karena kontraindikasi (misalnya, serangan iskemik transien, dll) atau faktor risiko (misalnya, riwayat keluarga dengan trombosis vena atau arteri) dapat muncul untuk pertama kalinya selama penggunaan COC. Frekuensi dan sifat penilaian ini harus didasarkan pada pedoman praktik yang ditetapkan dan disesuaikan dengan individu wanita, tetapi umumnya harus mencakup referensi khusus untuk tekanan darah, payudara, perut dan organ panggul, termasuk sitologi serviks. Wanita harus diberi tahu bahwa kontrasepsi oral tidak melindungi dari infeksi HIV (AIDS) dan penyakit menular seksual lainnya. Kategori Kehamilan : Kategori X: Kontraindikasi (tidak boleh digunakan). Terdapat hasil penelitian terhadap hewan uji dan manusia yang memperlihatkan abnormalitas terhadap janin. Obat ini dikontraindikasikan untuk wanita hamil dan yang berkemungkinan untuk hamil. Laktasi dapat dipengaruhi oleh KOK karena dapat mengurangi kuantitas dan mengubah komposisi ASI. Oleh karena itu, penggunaan pil kontrasepsi darurat umumnya tidak dianjurkan sampai ibu menyusui benar-benar menyapih anaknya. Sejumlah kecil steroid kontrasepsi dan/atau metabolitnya dapat diekskresikan bersama susu.;YASMIN mengandung drospirenone dan ethinylestradiol yang merupakan Kontrasepsi oral dengan efek antimineralokortikoid dan antiandrogenik Juga bermanfaat bagi wanita yang mengalami retensi cairan terkait hormon dan gejala yang ditimbulkannya, dan bagi wanita dengan jerawat dan seborrhea Kontrasepsi oral kombinasi (KOK) didasarkan pada interaksi berbagai faktor, yang paling penting dilihat sebagai penghambatan ovulasi dan perubahan sekresi serviks,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dove Deeply Nourishing Body Wash Pump 550 ml,Rp61.300 - Rp110.000,Tuang sabun mandi ke tanganmu dan gosokkan hingga berbusa Usapkan dan pijat pada kulitmu terutama pada area yang terasa lebih kering Lalu bilas dan rasakan kulit yang lebih halus lembut dan kenyal,Sesuai kebutuhan,,Produk Konsumen,Melembapkan sekaligus merawat kulit,Pump 550 ml,Water Cocamidopropyl Betaine Sodium Laureth Sulfate Sodium Cocoyl Glycinate Sodium Chloride Glycerin Perfume Sodium Lauroyl Isethionate Stearic Acid AcrylatesC1030 Alkyl Acrylate Crosspolymer PPG9 StyreneAcrylates Copolymer Phenoxyethanol Lauric Acid Sodium Hydroxide BHT Sodium Palmitate Sodium Benzoate Tetrasodium EDTA Sodium Isethionate Citric Acid Coconut Acid Sodium StearateOryza Sativa Rice Bran Oil Zinc Oxide Sodium Palm Kernelate Methylisothiazolinone Sodium Lauryl SulfateTetrasodium Etidronate Alumina CI 77891,,Unilever,,,DOVE DEEPLY NOURISHING BODY WASH PUMP 550 ML adalah sabun cair yang mengandung Nutrium Moisture yang dapat menutrisi dan melembabkan hingga ke dalam lapisan kulit lebih baik dari susu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leivy Shower Cream Goat's Milk Refill 450 ml,Rp27.700 - Rp54.500,Digunakan seperti sabun cair lainnya saat mandi pagi dan sore hari,,,Produk Konsumen,Sabun mandi yang bermanfaat untuk memberikan pelembab ganda dan pemeliharaan kulit.,Pouch 450 ml,,,Citra Usaha Lamindo,,,LEIVY SHOWER CREAM GOAT'S MILK merupakan sabun mandi berupa cream yang mengandung manfaat susu kambing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leivy Shower Cream Goat's Milk Refill 900 ml,Rp37.500 - Rp101.000,Digunakan seperti sabun cair lainnya saat mandi pagi dan sore hari,Sesuai kebutuhan,,Produk Konsumen,Sabun mandi yang bermanfaat untuk memberikan pelembab ganda dan pemeliharaan kulit.,Pouch 900 ml,Deionised Water Sodium Laureth Sulfate Cocamidopropyl Betaine Cocamide DEA Perfume Glycol Stearate Glycerine Polyquaternium39 PEG7 Glyceryl Cocoate Sodium Chloride PEG120 Methyl Glucose Dioleate Citric Acid Goats Milk Powder Sodium PCA Aloe Vera Powder Tocopheryl Acetate Tetrasodium EDTA Methylisothiazolinone Methylchloroisothiazolinone,,Citra Usaha Lamindo,,,LEIVY SHOWER CREAM GOAT'S MILK merupakan sabun mandi berupa cream yang mengandung manfaat susu kambing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mu Touch Shower Scrub Goats Milk Argan Oil And Walnut 940 ml,Rp90.500 - Rp110.000,,,,Produk Konsumen,,Botol @ 940 ML,,,Era Ventura Indonesia,BPOM: NA32170700464,,Mu Touch Shower Scrub Goats Milk Argan Oil and Walnut merupakan sabun Susu Kambing yang diformulasikan khusus dengan minyak Argan yang mengandung vitamin A alami untuk melembabkan kulit Anda dan scrub yang terbuat dari bubuk kulit Walnut asli yang membantu untuk mengangkat sel kulit mati dengan aman tanpa membuat kulit iritasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactacyd All Day Care 60 ml,Rp29.700 - Rp35.200,Tuangkan secukupnya ke telapak tangan dan bersihkan area kewanitaan Bilas hingga bersih Untuk hasil yang optimal,,,,,,,,,,,, Lactic Acid, Tetrasodium EDTA, Ethylhexylglycerin, Citric Acid.;Hipersensitivitas;Aventis Pharma;BPOM: NA54231600003;Kocok dahulu sebelum digunakan. Tidak boleh dipakai terlalu dalam mengenai organ kewanitaan Anda. jauhkan dari jangkauan anak-anak.;LACTACYD ALL DAY CARE 60 ML merupakan sabun kewanitaan yang mengandung Lactoserum dan Lactic acid dari ekstrak susu alami yang memiliki pH yang sesuai dengan pH alami area kewanitaan, sehingga menjaga pertumbuhan bakteri baik Direkomendasikan dan aman digunakan setiap hari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactacyd Odor Fresh 60 ml,Rp24.500 - Rp34.000,Tuangkan secukupnya ke telapak tangan dan bersihkan area V kemudian bilas hingga bersih. Untuk hasil yang optimal,,,,,,,,,,,, Benzoic Acid, Polysorbate 80/Citrus Aurantifolia (Lime) Juice/Rosmarinus Officinalis (Rosemary) Leaf Oil / Azadirachta Indica Leaf Extract/Salvia Officinalis (Sage) Oil/Aloe Barbadensis Leaf Juice Powder/Thymus Zygis Oil/Vetiveria Zizanoides Root Oil, Piper Betle Leaf Oil, Tocopherol, Propylene Glycol, PEG-40 Hydrogenated Castor oil/Trideceth-9/ Caprylyl Glycol/1,2 Hexanediol/Phenethyl Alcohol/Rosa Damascena Flower Oil.;;Aventis Pharma;BPOM: NA54201600002;Kocok dahulu sebelum digunakan;LACTACYD ODOR FRESH merupakan sabun pembersih kewanitaan yang terbuat dari ekstrak susu dan 9 herbal yang menyegarkan Memiliki pH yang sesuai dengan kondisi asam alami daerah kewanitaan Anda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holisticare D3 1000 6 Tablet,Rp8.300 - Rp23.600,,1 x Sehari 1 Tablet,,Vitamin & Suplemen,Membantu memenuhi kebutuhan Vitamin D dengan cepat pada kondisi tertentu seperti,,,,,,,, susu, jus, yogurt, kedelai, dan suplemen oral Molekul aktif dari vitamin D, yaitu kalsitriol, berperan dalam metabolisme absorpsi kalsium ke dalam tulang, fungsi otot, sekaligus sebagai immunomodulator yang berpengaruh terhadap sistem kekebalan untuk melawan beberapa penyakit, termasuk diabetes dan kanker Suplemen ini digunakan untuk membantu memenuhi kebutuhan kalsium pada masa pertumbuhan, hamil dan menyusui, serta mencegah osteoporosis saat menopause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becom-C 10 Kaplet,Rp20.000 - Rp25.300,Dikonsumsi sesudah makan.,1 x sehari 1 kaplet,,,,,,,,,,, dan Kalsium Pantotenat Multivitamin ini digunakan untuk membantu memenuhi kebutuhan multivitamin pada masa pertumbuhan dan selama masa penyembuhan Vitamin B Kompleks penting untuk memelihara aktivitas susunan saraf, sedangkan Vitamin C memegang peranan penting dalam memelihara daya tahan tubuh, juga dibutuhkan untuk pembentukan gigi dan tulang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cerebrofort Gold Sirup Orange 200 ml,Rp29.000 - Rp54.200,Dapat dicampur dengan susu,,,,,,,,,,,, vit.B2 1.5 mg, vit.B6 1.5 mg, vit.B12 2 mcg, vit.A 2000 IU, vit.C 50 mg, vit.D 200 IU.;Hipersensitivitas.;Kalbe Farma;BPOM: SD051620171;hentikan jika terjadi reaksi alergi;CEREBROFORT GOLD SIRUP ORANGE 200 ML merupakan suplemen yang mengandung multivitamin, mineral dan minyak ikan yang digunakan untuk membantu memelihara kesehatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viusid Powder 4 g,Rp74.900 - Rp78.000,Berikan sesudah makan. Dianjurkan untuk dilarutkan didalam susu,,,,,,,,,,,, pasien dengan gangguan ginjal berat, anemia, wanita hamil.;Sintesa Duta Sejahtera;BPOM: SI144204601;Tidak boleh digunakan lebih dari 6 minggu tanpa anjuran dokter dan tidak digunakan untuk anak usia dibawah 1 tahun. Data keamanan penggunaan suplemen ini oleh ibu menyusui dan ibu hamil belum tersedia, sebaiknya dihindari.;VIUSID POWDER 4 G merupakan suplemen makanan dengan kandungan madu, multivitamin dan antioksidan Kandungan multivitamin pada produk ini digunakan sebagai nutrisi tambahan, dan antioksidan membantu melindungi sel-sel dari kerusakan akibat radikal bebas sehingga dapat memelihara dan meningkatkan kesehatan tubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mom Uung Asi Booster 60 Kapsul,Rp130.000 - Rp132.000,Sesudah makan,2 x sehari 2 kapsul,,Herbal,Membantu melancarkan Air Susu Ibu (ASI),Botol @ 60 Kapsul,Ekstrak Moringa oliefera folium (Daun Kelor) 200mg Ekstrak Channa striata (Ikan Gabus) 200mg Ekstrak Sauropus androgynous (Daun Katuk) 100mg,,Sakara Mandiri Semesta,BPOM: TR213337751,,ASI Booster MOM UUNG adalah ASI Booster untuk membantu melancarkan Air Susu Ibu (ASI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mom Uung Asi Booster 30 Kapsul,Rp74.300 - Rp80.000,Sesudah makan,2 x sehari 2 kapsul,,Herbal,Membantu melancarkan Air Susu Ibu (ASI),Botol @ 30 Kapsul,Ekstrak Moringa oliefera folium (Daun Kelor) 200 mg Ekstrak Channa striata (Ikan Gabus) 200 mg Ekstrak Sauropus androgunous (Daun Katuk) 100 mg,,Sakara Mandiri Semesta,BPOM: TR213337751,,ASI Booster MOM UUNG adalah ASI Booster untuk membantu melancarkan Air Susu Ibu (ASI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herba Asimor 30 Kaplet,Rp81.300 - Rp83.700,Dapat diberikan sesudah makan,Diminum 2 x sehari 1 Kaplet. Digunakan selama masa menyusui,,Herbal,Membantu melancarkan air susu ibu,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borobudur Asi 30 Kapsul,Rp32.400 - Rp64.800,sesudah atau sebelum makan,2 kali sehari @ 2 kapsul,,Herbal,membantu melancarkan air susu ibu,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borobudur Kattuk 30 Kapsul,Rp27.000 - Rp63.700,Sesudah makan,3 kali sehari @ 2 kapsul.,,Herbal,Membantu melancarkan air susu ibu,Botol @ 30 Kapsul,Sauropi Folium Extract : 550 mg,,Industri Jamu Borobudur,BPOM: TR062363951,Simpan ditempat sejuk dan terhindar dari matahari. Jauhkan dari jangkauan anak-anak,Borobudur Kattuk mengandung Sauropi Folium Extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herba Asimor 60 Kaplet,Rp103.900 - Rp167.700,Dapat diberikan sesudah makan,Diminum 2 x sehari 1 kaplet. Digunakan selama masa menyusui.,,Herbal,Membantu melancarkan air susu ibu,Botol @ 60 kaplet,Galatonol ekstrak daun katuk (Sauropus androgynus Folium) 300 mg. Daun torbangun (Coleus amboinicus Folium) 300 mg. Ekstrak ikan gabus (Channa striata) 30 mg.,,Dexa Medica,BPOM: TR182519081,,Herba Asimor merupakan herbal yang mengandung ekstrak daun katuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbatia Sari Asi 30 Kapsul,Rp20.300 - Rp81.300,Dikonsumsi sesudah makan. - Sari ASI dapat mulai dikonsumsi 1-2 minggu menjelang persalinan agar membantu menyiapkan ASI bagi sang bayi. - Minum air putih yang cukup secara berkala semasa menyusui untuk merangsang produksi ASI. - Sari ASI dapat terus dikonsumsi sampai dengan sang ibu merasa ASI nya sudah berlebih untuk bayi dan cadangan stok ASI.,3 kali sehari 1 Kapsul,,Herbal,Membantu melancarkan Air Susu Ibu (ASI).,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactaboost 30 Tablet,Rp34.000 - Rp59.400,,1 tablet sebanyak 3 kali/hari,,Herbal,Membantu melancarkan air susu ibu.,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lancar Asi 30 Kaplet,Rp33.000 - Rp80.500,Dapat diberikan sebelum atau sesudah makan,Diminum 3 x sehari 1 Tablet. Digunakan selama masa menyusui,,Herbal,Membantu melancarkan air susu ibu,Dus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
